MCRS1_chr12_49952625_49953604	chr12:49558842-49559821	chr12:49559452-49559535
FAM91A1_chr8_124812011_124818469	chr8:123799771-123806229	chr8:123805266-123805339
CHCHD3_chr7_132709305_132766800	chr7:133024545-133082040	chr7:133070141-133070229
SMARCD3_chr7_150937985_150939318	chr7:151240899-151242232	chr7:151241876-151241978
EIF3D_chr22_36912751_36915584	chr22:36516704-36519537	chr22:36517300-36517431
EXTL2_chr1_101339111_101343459	chr1:100873555-100877903	chr1:100876793-100876864
PRKAA1_chr5_40767567_40777688	chr5:40767465-40777586	chr5:40775409-40775503
NA_chr12_123645682_123648637	chr12:123161135-123164090	chr12:123162114-123162218
NUSAP1_chr15_41657602_41663882	chr15:41365404-41371684	chr15:41365815-41365863
CEP164_chr11_117241795_117246507	chr11:117371079-117375791	chr11:117373750-117373831
IST1_chr16_71956376_71962130	chr16:71922473-71928227	chr16:71924772-71924817
RP4_604K5.1_chr1_87329199_87369131	chr1:86863516-86903448	chr1:86880661-86880725
SLC4A2_chr7_150771125_150771928	chr7:151074038-151074841	chr7:151074398-151074488
LMO7_chr13_76427227_76430744	chr13:75853091-75856608	chr13:75855259-75855368
ADAR_chr1_154558228_154560734	chr1:154585752-154588258	chr1:154586180-154586363
SCP2_chr1_53480637_53513609	chr1:53014965-53047937	chr1:53038916-53039046
CNOT2_chr12_70671911_70729283	chr12:70278131-70335503	chr12:70332766-70332846
TRERF1_chr6_42268375_42418999	chr6:42300637-42451261	chr6:42362996-42363079
ARHGEF7_chr13_111806084_111870227	chr13:111153737-111217880	chr13:111209871-111210002
EXOC2_chr6_572519_592587	chr6:572519-592587	chr6:576756-576882
STK3_chr8_99560187_99761618	chr8:98547959-98749390	chr8:98579663-98579789
AUP1_chr2_74754374_74754965	chr2:74527247-74527838	chr2:74527470-74527590
WDR36_chr5_110459502_110461493	chr5:111123804-111125795	chr5:111124107-111124189
MARS_chr12_57905790_57906747	chr12:57512007-57512964	chr12:57512235-57512353
VDR_chr12_48272750_48298799	chr12:47878967-47905016	chr12:47899836-47899958
EIF2A_chr3_150276174_150281401	chr3:150558387-150563614	chr3:150562541-150562660
DNAJC3_chr13_96412293_96416002	chr13:95760039-95763748	chr13:95760678-95760798
ST7_chr7_116771938_116811030	chr7:117131884-117170976	chr7:117138434-117138532
STEAP3_chr2_120005254_120023228	chr2:119247678-119265652	chr2:119254683-119254848
SHC1_chr1_154934773_154938707	chr1:154962297-154966231	chr1:154965945-154966077
DNAJC17_chr15_41071742_41099655	chr15:40779544-40807457	chr15:40779927-40779997
SIPA1L2_chr1_232539193_232551371	chr1:232403447-232415625	chr1:232404124-232404178
NCOA3_chr20_46256665_46262939	chr20:47627921-47634195	chr20:47633495-47633636
BTG3_chr21_18981324_18985263	chr21:17609006-17612945	chr21:17611656-17611774
C15orf44_chr15_65877107_65888163	chr15:65584769-65595825	chr15:65593427-65593572
PSEN1_chr14_73614502_73637715	chr14:73147794-73171007	chr14:73147966-73148106
MIA3_chr1_222818895_222823722	chr1:222645553-222650380	chr1:222648828-222648850
ARF4_chr3_57561349_57582950	chr3:57575622-57597223	chr3:57584383-57584464
SMCHD1_chr18_2777803_2784619	chr18:2777805-2784621	chr18:2778168-2778239
DIS3_chr13_73352324_73356234	chr13:72778186-72782096	chr13:72781288-72781356
ACSL3_chr2_223789173_223795530	chr2:222924455-222930812	chr2:222927016-222927189
ARIH1_chr15_72847611_72853890	chr15:72555270-72561549	chr15:72555851-72555907
MCRS1_chr12_49952625_49953563	chr12:49558842-49559780	chr12:49559213-49559332
CPSF7_chr11_61183576_61188045	chr11:61416104-61420573	chr11:61419948-61420094
CASP6_chr4_110609897_110615856	chr4:109688741-109694700	chr4:109690849-109691009
SPOPL_chr2_139322277_139326700	chr2:138564707-138569130	chr2:138564939-138564993
SRSF5_chr14_70235320_70237822	chr14:69768603-69771105	chr14:69769510-69770540
AEBP1_chr7_44151452_44152508	chr7:44111853-44112909	chr7:44112205-44112321
HNRPDL_chr4_83348342_83349332	chr4:82427189-82428179	chr4:82427432-82427564
SHC1_chr1_154938018_154938707	chr1:154965542-154966231	chr1:154965945-154966077
TMEM167A_chr5_82352545_82360936	chr5:83056726-83065117	chr5:83061876-83061911
RBM17_chr10_6154172_6156110	chr10:6112209-6114147	chr10:6113507-6113581
FAM118B_chr11_126126461_126132526	chr11:126256566-126262631	chr11:126261427-126261484
NGDN_chr14_23944391_23945361	chr14:23475182-23476152	chr14:23475725-23475778
PPM1G_chr2_27608613_27632180	chr2:27385746-27409313	chr2:27386193-27386279
ZCCHC7_chr9_37120559_37304310	chr9:37120562-37304313	chr9:37302187-37302231
TONSL_chr8_145657667_145660272	chr8:144432284-144434889	chr8:144433977-144434279
PRKG1_chr10_54048485_54050050	chr10:52288725-52290290	chr10:52288930-52288993
PCNXL3_chr11_65384720_65386538	chr11:65617249-65619067	chr11:65617610-65617706
LRPPRC_chr2_44121683_44126423	chr2:43894544-43899284	chr2:43896633-43896708
NUP107_chr12_69113357_69115766	chr12:68719577-68721986	chr12:68721117-68721177
MRPL9_chr1_151733291_151734976	chr1:151760815-151762500	chr1:151762104-151762155
PRRC2C_chr1_171553094_171556360	chr1:171583955-171587221	chr1:171584418-171584526
NUP98_chr11_3800385_3818771	chr11:3779155-3797541	chr11:3782041-3782145
XPO7_chr8_21827654_21832285	chr8:21970143-21974774	chr8:21971875-21971968
ADCY6_chr12_49166290_49169233	chr12:48772507-48775450	chr12:48774401-48774518
ANXA5_chr4_122591108_122593781	chr4:121669953-121672626	chr4:121671546-121671642
PDXDC1_chr16_15116560_15123913	chr16:15022703-15030056	chr16:15028877-15028966
NBR1_chr17_41345364_41347056	chr17:43193347-43195039	chr17:43194349-43194499
PLEKHB2_chr2_131884256_131905175	chr2:131126683-131147602	chr2:131130720-131130760
INPP4B_chr4_143226610_143324207	chr4:142305457-142403054	chr4:142314711-142314762
DPH2_chr1_44436267_44438006	chr1:43970595-43972334	chr1:43971386-43972070
SHC1_chr1_154938018_154938707	chr1:154965542-154966231	chr1:154965945-154966080
LRPPRC_chr2_44139570_44145537	chr2:43912431-43918398	chr2:43918024-43918133
RNPS1_chr16_2305585_2312843	chr16:2255584-2262842	chr16:2262277-2262431
STRN4_chr19_47236295_47241494	chr19:46733038-46738237	chr19:46736822-46736901
RRBP1_chr20_17599240_17601015	chr20:17618595-17620370	chr20:17619632-17619728
CHD3_chr17_7802660_7803729	chr17:7899342-7900411	chr17:7899895-7900033
FNIP1_chr5_131013289_131034695	chr5:131677596-131699002	chr5:131679028-131679175
SMPD4_chr2_130913607_130922018	chr2:130156034-130164445	chr2:130156584-130156813
KIAA0146_chr8_48614282_48625434	chr8:47701720-47712872	chr8:47701955-47702015
LIG3_chr17_33323082_33324844	chr17:34996063-34997825	chr17:34996573-34996653
COPS6_chr7_99688214_99688775	chr7:100090591-100091152	chr7:100090901-100090949
TRPC4AP_chr20_33594237_33596550	chr20:35006434-35008747	chr20:35007549-35007640
RBM39_chr20_34327024_34328809	chr20:35739102-35740887	chr20:35740524-35740597
HERC1_chr15_63926161_63929842	chr15:63633962-63637643	chr15:63635960-63636142
UPF1_chr19_18966994_18971247	chr19:18856185-18860438	chr19:18857319-18857533
TTK_chr6_80746191_80749589	chr6:80036474-80039872	chr6:80037966-80038047
TP53BP2_chr1_223976709_223981142	chr1:223789007-223793440	chr1:223792388-223792522
CERS2_chr1_150939549_150940190	chr1:150967073-150967714	chr1:150967391-150967484
PDLIM3_chr4_186425698_186456656	chr4:185504544-185535502	chr4:185506521-185506652
RBM5_chr3_50147035_50150977	chr3:50109602-50113544	chr3:50110378-50110463
SETX_chr9_135161809_135164038	chr9:132286422-132288651	chr9:132288235-132288351
ILVBL_chr19_15233503_15236596	chr19:15122692-15125785	chr19:15122891-15123030
TUFT1_chr1_151512798_151536466	chr1:151540322-151563990	chr1:151562584-151562686
YAP1_chr11_102076623_102104154	chr11:102205892-102233423	chr11:102227468-102227581
FLNB_chr3_58140336_58145418	chr3:58154609-58159691	chr3:58155959-58156075
INPPL1_chr11_71942036_71943380	chr11:72230992-72232336	chr11:72231497-72231615
TOX4_chr14_21957331_21961416	chr14:21489172-21493257	chr14:21492295-21492376
MANBA_chr4_103571693_103586009	chr4:102650536-102664852	chr4:102657681-102657900
NOP16_chr5_175812221_175815344	chr5:176385220-176388343	chr5:176386839-176386909
NCOR1_chr17_15983277_15984041	chr17:16079963-16080727	chr17:16080407-16080509
MDH2_chr7_75677453_75687493	chr7:76048135-76058175	chr7:76054829-76054998
UBE2V1_chr20_48697660_48713357	chr20:50081123-50096820	chr20:50084128-50084254
ITGA1_chr5_52194068_52204871	chr5:52898238-52909041	chr5:52905762-52905908
ARHGEF40_chr14_21550402_21553082	chr14:21082243-21084923	chr14:21083834-21084050
AUP1_chr2_74755066_74756409	chr2:74527939-74529282	chr2:74528247-74528321
CLK3_chr15_74912349_74917359	chr15:74620008-74625018	chr15:74622119-74622216
TTC23_chr15_99676610_99696502	chr15:99136405-99156297	chr15:99139316-99139399
EIF3G_chr19_10225689_10226496	chr19:10115013-10115820	chr19:10115478-10115585
PSMD1_chr2_231949732_232011070	chr2:231085018-231146356	chr2:231138735-231138850
DBN1_chr5_176894255_176894818	chr5:177467254-177467817	chr5:177467480-177467627
NUCKS1_chr1_205696827_205719404	chr1:205727699-205750276	chr1:205729571-205729621
SNURF_chr15_25213078_25222176	chr15:24967931-24977029	chr15:24974310-24974456
TXNDC11_chr16_11791980_11830089	chr16:11698124-11736233	chr16:11733981-11734079
CSNK2A2_chr16_58201588_58230748	chr16:58167684-58196844	chr16:58186754-58186856
DAGLB_chr7_6470110_6485735	chr7:6430479-6446104	chr7:6432836-6432959
PNN_chr14_39646615_39648450	chr14:39177411-39179246	chr14:39177592-39177687
C14orf135_chr14_60558636_60582537	chr14:60091918-60115819	chr14:60107585-60108327
SLC37A3_chr7_140037083_140055564	chr7:140337283-140355764	chr7:140343411-140343563
TAF6_chr7_99710420_99711577	chr7:100112797-100113954	chr7:100113615-100113769
RPTOR_chr17_78882610_78914401	chr17:80908810-80940601	chr17:80923489-80923673
TPRA1_chr3_127294027_127295539	chr3:127575184-127576696	chr3:127575748-127575809
CNOT2_chr12_70671911_70729343	chr12:70278131-70335563	chr12:70310894-70311017
DCAF15_chr19_14070795_14072254	chr19:13959983-13961442	chr19:13960286-13960391
HBP1_chr7_106826245_106840746	chr7:107185800-107200301	chr7:107186360-107186472
NDUFV2_chr18_9122510_9126905	chr18:9122512-9126907	chr18:9124873-9124983
PAIP1_chr5_43536920_43548015	chr5:43536818-43547913	chr5:43543003-43543116
PIP5K1A_chr1_151209033_151212515	chr1:151236557-151240039	chr1:151238181-151238265
INO80B_chr2_74682532_74683399	chr2:74455405-74456272	chr2:74455801-74455936
VDAC3_chr8_42251727_42256382	chr8:42394209-42398864	chr8:42395083-42395136
CPNE1_chr20_34219866_34220307	chr20:35631944-35632385	chr20:35632162-35632248
SRSF5_chr14_70235320_70237822	chr14:69768603-69771105	chr14:69768797-69770540
MDM2_chr12_69202987_69210725	chr12:68809207-68816945	chr12:68815627-68815720
ANXA5_chr4_122599048_122602916	chr4:121677893-121681761	chr4:121678351-121678494
AMD1_chr6_111195972_111213646	chr6:110874769-110892443	chr6:110887504-110887591
PIKFYVE_chr2_209138307_209163503	chr2:208273583-208298779	chr2:208288728-208288818
SETD2_chr3_47139444_47155494	chr3:47097954-47114004	chr3:47105996-47106120
CNOT2_chr12_70671911_70729343	chr12:70278131-70335563	chr12:70330286-70330469
PMM2_chr16_8895655_8905570	chr16:8801798-8811713	chr16:8804766-8804843
POLG_chr15_89862458_89867132	chr15:89319227-89323901	chr15:89320765-89321012
RABGGTB_chr1_76254843_76257022	chr1:75789158-75791337	chr1:75790445-75790517
CDC27_chr17_45216104_45219802	chr17:47138738-47142436	chr17:47141852-47142025
IGF2BP3_chr7_23358756_23385681	chr7:23319137-23346062	chr7:23342063-23342189
ILF2_chr1_153635494_153636950	chr1:153663018-153664474	chr1:153663214-153663276
NKIRAS2_chr17_40172114_40174658	chr17:42020096-42022640	chr17:42021544-42021671
MAP4K4_chr2_102460562_102478702	chr2:101844100-101862240	chr2:101858995-101859082
VDAC3_chr8_42251727_42256382	chr8:42394209-42398864	chr8:42395083-42395133
CCM2_chr7_45104061_45113170	chr7:45064462-45073571	chr7:45068442-45068579
HEATR2_chr7_810107_819781	chr7:770470-780144	chr7:774047-774198
DHX9_chr1_182808503_182821479	chr1:182839368-182852344	chr1:182843293-182843434
OLA1_chr2_174939737_175006728	chr2:174075009-174142000	chr2:174123179-174123277
SRSF5_chr14_70235320_70237822	chr14:69768603-69771105	chr14:69769181-69770540
ACTN4_chr19_39217596_39219794	chr19:38726956-38729154	chr19:38728315-38728381
CSNK2A2_chr16_58202513_58230748	chr16:58168609-58196844	chr16:58174450-58174510
SF3A3_chr1_38447400_38453350	chr1:37981728-37987678	chr1:37984706-37984779
RNF31_chr14_24624811_24626847	chr14:24155602-24157638	chr14:24157316-24157404
EZH2_chr7_148516687_148524358	chr7:148819595-148827266	chr7:148826453-148826632
PPP1CA_chr11_67166192_67168390	chr11:67398721-67400919	chr11:67399560-67399665
TCOF1_chr5_149759094_149769586	chr5:150379531-150390023	chr5:150387942-150388088
PUM2_chr2_20483103_20507832	chr2:20283342-20308071	chr2:20294375-20294518
FAF1_chr1_51204534_51323669	chr1:50738862-50857997	chr1:50801630-50801677
FNBP1_chr9_132671168_132687436	chr9:129908889-129925157	chr9:129923843-129923939
CDK4_chr12_58143236_58145519	chr12:57749453-57751736	chr12:57750922-57751090
MAPKAPK5_chr12_112326291_112327948	chr12:111888487-111890144	chr12:111888884-111889006
INPPL1_chr11_71943918_71944788	chr11:72232874-72233744	chr11:72233440-72233522
EIF4A2_chr3_186502352_186504062	chr3:186784563-186786273	chr3:186785882-186786051
NOC2L_chr1_889161_891393	chr1:953781-956013	chr1:954003-954082
CALD1_chr7_134613504_134625988	chr7:134928753-134941237	chr7:134932987-134934077
PLEKHG2_chr19_39911390_39911939	chr19:39420750-39421299	chr19:39420948-39420996
C15orf24_chr15_34376530_34388215	chr15:34084329-34096014	chr15:34090316-34090455
YAP1_chr11_102033186_102076805	chr11:102162455-102206074	chr11:102186017-102186131
GLG1_chr16_74493579_74497377	chr16:74459681-74463479	chr16:74462487-74462630
EIF2B5_chr3_183853172_183859858	chr3:184135384-184142070	chr3:184136611-184136736
TNFRSF19_chr13_24200845_24247638	chr13:23626706-23673499	chr13:23667979-23668082
NEIL3_chr4_178257261_178274882	chr4:177336107-177353728	chr4:177351379-177351549
DPY30_chr2_32092877_32168452	chr2:31867808-31943383	chr2:31891991-31892134
RAB3IP_chr12_70149163_70188294	chr12:69755383-69794514	chr12:69784719-69784815
B3GALNT2_chr1_235618870_235643465	chr1:235455558-235480149	chr1:235470849-235470960
TPRA1_chr3_127294027_127295539	chr3:127575184-127576696	chr3:127575939-127576050
DDB1_chr11_61071336_61079367	chr11:61303864-61311895	chr11:61308982-61309077
WIPF2_chr17_38412642_38430251	chr17:40256390-40273999	chr17:40262524-40262641
AMOTL1_chr11_94501507_94554987	chr11:94768341-94821821	chr11:94795010-94795160
PLCB4_chr20_9288446_9343622	chr20:9307799-9362975	chr20:9338893-9339037
HMGXB3_chr5_149412016_149420442	chr5:150032453-150040879	chr5:150036635-150036937
HDAC3_chr5_141008739_141016197	chr5:141629172-141636630	chr5:141630043-141630125
KIF18B_chr17_43011600_43012784	chr17:44934232-44935416	chr17:44934830-44934935
VAPB_chr20_56993266_57016139	chr20:58418210-58441083	chr20:58438944-58439025
TMED1_chr19_10943114_10946983	chr19:10832438-10836307	chr19:10834933-10835117
DNAJC1_chr10_22094908_22218070	chr10:21805979-21929141	chr10:21928505-21928552
UBE2Z_chr17_46988169_46993549	chr17:48910807-48916187	chr17:48912833-48913021
KCTD20_chr6_36437828_36449536	chr6:36470051-36481759	chr6:36479590-36479711
LRRFIP1_chr2_238664737_238668848	chr2:237756094-237760205	chr2:237757455-237757548
RBBP5_chr1_205055269_205066039	chr1:205086141-205096911	chr1:205094986-205095064
LCMT1_chr16_25143722_25172525	chr16:25132401-25161204	chr16:25140170-25140247
AGPAT5_chr8_6590081_6612695	chr8:6732560-6755174	chr8:6747669-6747828
MEF2D_chr1_156449377_156452432	chr1:156479585-156482640	chr1:156480833-156480971
CCNT1_chr12_49089541_49094856	chr12:48695758-48701073	chr12:48695998-48696162
DDAH2_chr6_31695319_31696522	chr6:31727542-31728745	chr6:31728172-31728292
RPL27_chr17_41150445_41154800	chr17:42998428-43002783	chr17:42998748-42998831
BZW2_chr7_16722404_16729531	chr7:16682779-16689906	chr7:16685923-16686040
TMEM214_chr2_27261914_27263364	chr2:27039046-27040496	chr2:27040029-27040198
COPS5_chr8_67955313_67963576	chr8:67043078-67051341	chr8:67047684-67047859
RTN4_chr2_55199324_55209789	chr2:54972188-54982653	chr2:54973820-54973867
SLMO2_chr20_57611744_57613689	chr20:59036689-59038634	chr20:59037190-59037280
MTDH_chr8_98703179_98725997	chr8:97690951-97713769	chr8:97706625-97706750
AP3D1_chr19_2111677_2113412	chr19:2111678-2113413	chr19:2112859-2112931
RBM8A_chr1_145508015_145508611	chr1:145926481-145927077	chr1:145926808-145926886
CSGALNACT2_chr10_43633933_43671480	chr10:43138485-43176032	chr10:43163865-43164044
ZYX_chr7_143078172_143085751	chr7:143381079-143388658	chr7:143381556-143381779
ADCY6_chr12_49166290_49169233	chr12:48772507-48775450	chr12:48774956-48775054
PHLDB2_chr3_111632165_111658477	chr3:111913318-111939630	chr3:111932268-111932397
COX7A2_chr6_75947390_75950981	chr6:75237674-75241265	chr6:75240300-75240385
MDM2_chr12_69202987_69229764	chr12:68809207-68835984	chr12:68813553-68813628
KIF23_chr15_69738347_69739280	chr15:69446008-69446941	chr15:69446282-69446364
ILF2_chr1_153635180_153636606	chr1:153662704-153664130	chr1:153663018-153663276
AARS2_chr6_44274659_44278898	chr6:44306922-44311161	chr6:44310298-44310443
AUP1_chr2_74755066_74756409	chr2:74527939-74529282	chr2:74528416-74528489
ATG5_chr6_106727535_106764141	chr6:106279660-106316266	chr6:106308363-106308491
ZFAND3_chr6_38029368_38122400	chr6:38061592-38154624	chr6:38082391-38082457
HECTD1_chr14_31596990_31602620	chr14:31127784-31133414	chr14:31128611-31129307
UBLCP1_chr5_158695877_158697651	chr5:159268869-159270643	chr5:159269907-159269999
MYO18B_chr22_26177700_26219645	chr22:25781733-25823678	chr22:25797952-25798097
RWDD4_chr4_184572136_184577114	chr4:183650983-183655961	chr4:183651217-183651327
ATP6V1B2_chr8_20070292_20074835	chr8:20212781-20217324	chr8:20214817-20214968
DSCR3_chr21_38604677_38612940	chr21:37232376-37240639	chr21:37233361-37233442
MTIF2_chr2_55476530_55489563	chr2:55249394-55262427	chr2:55252476-55252653
CDK4_chr12_58143236_58146059	chr12:57749453-57752276	chr12:57750655-57750765
SCAF11_chr12_46342219_46384348	chr12:45948436-45990565	chr12:45951649-45951727
AC006465.3_chr7_7712939_7917074	chr7:7673308-7877443	chr7:7676101-7676208
C14orf166_chr14_52458034_52468584	chr14:51991316-52001866	chr14:51999707-51999796
GALNT2_chr1_230338882_230398411	chr1:230203136-230262665	chr1:230236013-230236112
TNPO2_chr19_12812565_12813732	chr19:12701751-12702918	chr19:12702071-12702147
AC093616.4_chr2_88012877_88016309	chr2:87713358-87716790	chr2:87714047-87714084
NIF3L1_chr2_201754049_201758131	chr2:200889326-200893408	chr2:200891968-200892379
MDM2_chr12_69202987_69233629	chr12:68809207-68839849	chr12:68813553-68813628
TRAF3_chr14_103342694_103363738	chr14:102876357-102897401	chr14:102886188-102886269
EIF2AK2_chr2_37374830_37384190	chr2:37147687-37157047	chr2:37148856-37149023
DSTYK_chr1_205111632_205126514	chr1:205142504-205157386	chr1:205150679-205150794
GNB1_chr1_1724683_1747301	chr1:1793244-1815862	chr1:1804418-1804581
TH1L_chr20_57564542_57566130	chr20:58989487-58991075	chr20:58989857-58990232
SF3B3_chr16_70597778_70601439	chr16:70563875-70567536	chr16:70565064-70565270
FANCG_chr9_35076428_35077396	chr9:35076431-35077399	chr9:35076970-35077101
ZUFSP_chr6_116979965_116988075	chr6:116658802-116666912	chr6:116660232-116660369
LSM14A_chr19_34699833_34710478	chr19:34208928-34219573	chr19:34215123-34215300
MDM2_chr12_69202987_69233629	chr12:68809207-68839849	chr12:68828770-68828931
UBA2_chr19_34919267_34925873	chr19:34428362-34434968	chr19:34430575-34430659
ASNA1_chr19_12856190_12858406	chr19:12745376-12747592	chr19:12745608-12745759
ELOVL1_chr1_43829994_43830465	chr1:43364323-43364794	chr1:43364541-43364647
EBF3_chr10_131646655_131755590	chr10:129848391-129957326	chr10:129873478-129873596
SDF4_chr1_1153837_1158737	chr1:1218457-1223357	chr1:1218768-1218943
ZNF473_chr19_50529211_50542544	chr19:50025954-50039287	chr19:50031013-50031091
DTX3_chr12_58000225_58003586	chr12:57606442-57609803	chr12:57606864-57607613
NOL6_chr9_33467391_33468420	chr9:33467393-33468422	chr9:33468029-33468145
PTPN11_chr12_112919877_112940060	chr12:112482073-112502256	chr12:112489023-112489175
NUP98_chr11_3774545_3784269	chr11:3753315-3763039	chr11:3760538-3760626
3_Mar_chr5_126203405_126253919	chr5:126867713-126918227	chr5:126914929-126915134
MDH1_chr2_63821621_63826426	chr2:63594487-63599292	chr2:63595422-63595519
CALU_chr7_128379345_128399091	chr7:128739291-128759037	chr7:128754261-128754455
EPN1_chr19_56204051_56206349	chr19:55692685-55694983	chr19:55692950-55693037
LAMB1_chr7_107571800_107576101	chr7:107931355-107935656	chr7:107932173-107932377
CCT6A_chr7_56126054_56128109	chr7:56058361-56060416	chr7:56059543-56059640
ZDHHC6_chr10_114201949_114205408	chr10:112442191-112445650	chr10:112443514-112443606
FST_chr5_52779333_52781057	chr5:53483503-53485227	chr5:53484068-53484293
CKAP2_chr13_53030657_53036061	chr13:52456522-52461926	chr13:52460898-52460974
HAT1_chr2_172782046_172822038	chr2:171925536-171965517	chr2:171946707-171946783
IPO11_chr5_61811214_61846289	chr5:62515387-62550462	chr5:62537208-62537289
CCDC99_chr5_169021574_169025583	chr5:169594570-169598579	chr5:169596560-169596701
DAGLA_chr11_61487583_61490432	chr11:61720111-61722960	chr11:61720678-61720890
NDUFS1_chr2_207014541_207024149	chr2:206149817-206159425	chr2:206152418-206152510
RAB7A_chr3_128516785_128526514	chr3:128797942-128807671	chr3:128806371-128806449
KIF23_chr15_69732242_69737380	chr15:69439903-69445041	chr15:69440307-69440487
MINA_chr3_97666204_97669732	chr3:97947360-97950888	chr3:97949843-97950015
PDLIM2_chr8_22442529_22447254	chr8:22585016-22589741	chr8:22585320-22585399
HSPH1_chr13_31725083_31728892	chr13:31150946-31154755	chr13:31151608-31151742
C20orf7_chr20_13789487_13797603	chr20:13808841-13816957	chr20:13816462-13816546
VDR_chr12_48251286_48272898	chr12:47857503-47879115	chr12:47865046-47865177
HNRNPU_chr1_245019205_245021019	chr1:244855903-244857717	chr1:244856456-244856625
SEC11A_chr15_85213955_85259947	chr15:84670724-84716716	chr15:84691534-84691644
SNX5_chr20_17932143_17937681	chr20:17951499-17957037	chr20:17955364-17955475
KIAA0528_chr12_22602589_22622729	chr12:22449655-22469795	chr12:22453895-22454042
EWSR1_chr22_29684594_29688158	chr22:29288605-29292169	chr22:29291561-29291599
BCAR1_chr16_75268786_75271242	chr16:75234888-75237344	chr16:75236827-75236998
CCM2_chr7_45077851_45113170	chr7:45038252-45073571	chr7:45063917-45064001
MAD2L1_chr4_120982028_120988229	chr4:120060873-120067074	chr4:120065671-120065818
SPEG_chr2_220309374_220313993	chr2:219444652-219449271	chr2:219444824-219444984
STRN3_chr14_31381212_31404510	chr14:30912006-30935304	chr14:30929200-30929311
BORA_chr13_73303063_73312181	chr13:72728925-72738043	chr13:72734959-72735005
PSMD4_chr1_151237869_151238915	chr1:151265393-151266439	chr1:151266003-151266121
GOPC_chr6_117888016_117923691	chr6:117566853-117602528	chr6:117578899-117579064
PARPBP_chr12_102517663_102559661	chr12:102123885-102165883	chr12:102164437-102164608
PSME3_chr17_40990109_40991029	chr17:42838092-42839012	chr17:42838691-42838799
TRPC4AP_chr20_33603810_33623111	chr20:35016007-35035308	chr20:35021189-35021332
CSNK2B_chr6_31634597_31636431	chr6:31666820-31668654	chr6:31667849-31667970
LAMB1_chr7_107595911_107601774	chr7:107955466-107961329	chr7:107959690-107959834
SYDE2_chr1_85634726_85656435	chr1:85169043-85190752	chr1:85178145-85178272
FMN2_chr1_240497408_240601510	chr1:240334108-240438210	chr1:240392510-240392562
TRIP6_chr7_100466116_100469343	chr7:100868494-100871721	chr7:100870369-100870463
EIF3D_chr22_36912751_36914957	chr22:36516704-36518910	chr22:36517300-36517431
NUP98_chr11_3774545_3784269	chr11:3753315-3763039	chr11:3760387-3760626
FAM171A1_chr10_15262942_15317946	chr10:15220943-15275947	chr10:15248638-15248815
LARP1_chr5_154173154_154173822	chr5:154793594-154794262	chr5:154793799-154793922
SEMA3A_chr7_83823790_84122040	chr7:84194474-84492724	chr7:84307206-84307292
DLG5_chr10_79584141_79590102	chr10:77824383-77830344	chr10:77829354-77829530
EPN1_chr19_56196761_56201316	chr19:55685395-55689950	chr19:55688869-55688994
RBX1_chr22_41347362_41363888	chr22:40951358-40967884	chr22:40953554-40953633
TMEM39A_chr3_119171293_119180995	chr3:119452446-119462148	chr3:119458017-119458184
AATF_chr17_35348072_35414170	chr17:36990773-37056870	chr17:37019004-37019072
CHN1_chr2_175689161_175779899	chr2:174824433-174915171	chr2:174846879-174846957
STRN3_chr14_31381212_31404510	chr14:30912006-30935304	chr14:30918965-30919106
EED_chr11_85967428_85988180	chr11:86256386-86277138	chr11:86264171-86264263
FRS2_chr12_69864187_69956054	chr12:69470407-69562274	chr12:69557799-69557856
DDA1_chr19_17420336_17434094	chr19:17309527-17323285	chr19:17314022-17314103
SLC35B1_chr17_47783227_47784430	chr17:49705865-49707068	chr17:49706203-49706334
DDX27_chr20_47845251_47849942	chr20:49228714-49233405	chr20:49230198-49230349
DAP3_chr1_155697398_155701206	chr1:155727607-155731415	chr1:155729207-155729366
AC092835.2_chr2_95874395_95880597	chr2:95208647-95214849	chr2:95212192-95212282
PCID2_chr13_113838659_113849439	chr13:113184345-113195125	chr13:113190871-113190975
HDLBP_chr2_242181874_242187531	chr2:241242459-241248116	chr2:241247055-241247142
HM13_chr20_30149436_30157370	chr20:31561633-31569567	chr20:31568077-31568224
FDPS_chr1_155282045_155289479	chr1:155312254-155319688	chr1:155318855-155318928
IMMP1L_chr11_31455006_31495333	chr11:31433459-31473786	chr11:31456259-31456386
SPCS2_chr11_74660308_74688393	chr11:74949263-74977348	chr11:74965033-74965117
RNF14_chr5_141353147_141363117	chr5:141973582-141983552	chr5:141980122-141980351
SEC31A_chr4_83750152_83765662	chr4:82828999-82844509	chr4:82830936-82830975
NDST1_chr5_149919643_149927950	chr5:150540081-150548388	chr5:150541569-150541666
EXOSC1_chr10_99197456_99201016	chr10:97437699-97441259	chr10:97438662-97438703
COL16A1_chr1_32162820_32165531	chr1:31697219-31699930	chr1:31698482-31698606
ALDOA_chr16_30078770_30080710	chr16:30067449-30069389	chr16:30068817-30068978
XPO6_chr16_28187218_28223190	chr16:28175897-28211869	chr16:28177219-28177332
TMEM106C_chr12_48357991_48362271	chr12:47964208-47968488	chr12:47967207-47967261
ESYT2_chr7_158540884_158552272	chr7:158748193-158759581	chr7:158752780-158752843
PQBP1_chrX_48759206_48760072	chrX:48901929-48902795	chrX:48902232-48902384
FLNA_chrX_153593503_153594838	chrX:154365135-154366470	chrX:154366023-154366224
